,Year,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS
275,1993,Tennessee-Martin,OVC,7,19,69.3,77.6,-8.27,-5.78,-9.63,-5.90,-15.53
276,1993,Brown,Ivy,7,19,62.1,72.1,-9.96,-5.81,-11.13,-4.71,-15.84
277,1993,Boston University,NAC,6,21,69.6,80.4,-10.81,-5.22,-5.59,-10.44,-16.04
278,1993,Harvard,Ivy,6,20,69.5,79.8,-10.38,-4.70,-3.69,-12.46,-16.14
279,1993,Lehigh,Patriot,4,23,73.9,83.4,-9.59,-6.53,-1.28,-14.98,-16.26
280,1993,VMI,Southern,5,22,65.9,76.2,-10.30,-5.03,-12.51,-4.29,-16.80
281,1993,Texas-Rio Grande Valley,Sun Belt,2,20,63.3,82.1,-18.77,1.86,-9.59,-7.32,-16.92
282,1993,Sacramento State,Ind,3,24,61.5,77.0,-15.48,-1.48,-11.73,-5.29,-17.02
283,1993,Delaware State,MEAC,13,16,73.7,78.4,-4.66,-12.03,-7.32,-10.00,-17.32
284,1993,Howard,MEAC,10,18,68.9,75.9,-7.04,-9.91,-9.39,-8.67,-18.06
285,1993,Morgan State,MEAC,9,17,74.5,82.2,-7.69,-10.49,0.08,-18.25,-18.17
286,1993,Youngstown State,Mid-Cont,3,23,71.7,84.0,-12.31,-5.98,-3.53,-14.76,-18.28
287,1993,Charleston Southern,Big South,9,18,72.3,75.7,-3.41,-9.01,-10.99,-7.55,-18.53
288,1993,Buffalo,Ind,5,22,66.0,79.3,-13.30,-5.45,-10.83,-7.91,-18.75
289,1993,Morehead State,OVC,6,21,74.9,88.9,-13.96,-4.71,-2.60,-16.34,-18.94
290,1993,Florida A&M,MEAC,10,18,74.9,82.5,-7.54,-10.63,-7.66,-12.26,-19.92
291,1993,Army,Patriot,4,22,59.8,72.6,-12.81,-7.17,-17.07,-2.91,-19.98
292,1993,Maryland-Eastern Shore,MEAC,13,14,66.4,73.9,-7.44,-11.88,-15.95,-4.61,-20.56
293,1993,Central Connecticut State,Ind,8,19,76.2,83.8,-7.59,-8.93,-3.42,-17.90,-21.32
294,1993,Chicago State,Ind,4,23,70.6,95.3,-24.70,-1.19,-3.50,-18.46,-21.96
295,1993,Bethune-Cookman,MEAC,3,24,64.0,78.6,-14.63,-8.77,-14.17,-9.01,-23.18
296,1993,UNC Asheville,Big South,4,23,68.8,8.2,60.59,-9.20,-11.31,-13.46,-24.76
297,1993,Prairie View,SWAC,1,26,78.0,102.3,-24.30,-3.01,-3.22,-27.57,-30.79
0,1994,Arkansas,SEC (West),31,3,93.4,75.6,17.85,7.64,20.21,3.76,23.97
1,1994,Arizona,Pac-10,29,6,89.3,74.4,14.86,8.90,19.78,3.98,23.76
2,1994,North Carolina,ACC,28,7,85.6,72.4,13.23,9.39,16.88,5.74,22.62
3,1994,Connecticut,Big East,29,5,84.9,68.6,16.32,6.26,13.63,8.96,22.58
4,1994,Kentucky,SEC (East),27,7,86.8,74.6,12.21,9.47,15.58,6.16,21.73
5,1994,Purdue,Big Ten,29,5,84.4,73.1,11.38,10.00,14.26,7.12,21.38
6,1994,Kansas,Big 8,27,8,80.5,68.3,12.14,8.61,9.96,10.74,20.70
7,1994,Duke,ACC,28,6,77.6,67.3,10.29,9.00,8.85,10.44,19.29
8,1994,Providence,Big East,20,10,79.3,70.0,9.33,9.91,11.27,7.97,19.24
9,1994,Illinois,Big Ten,17,11,84.0,74.8,9.21,9.90,12.98,6.14,19.11
10,1994,Minnesota,Big Ten,22,13,74.3,66.1,8.29,10.27,8.63,10.43,19.06
11,1994,Louisville,Metro,28,6,80.2,68.8,11.41,7.41,9.72,9.04,18.77
12,1994,Michigan,Big Ten,24,8,79.8,73.5,6.31,12.15,9.63,8.83,18.46
13,1994,Syracuse,Big East,23,7,83.9,74.9,8.97,8.83,15.03,2.76,17.80
14,1994,Oklahoma State,Big 8,24,10,80.5,68.8,11.74,8.37,7.32,10.33,17.65
15,1994,Georgetown,Big East,19,12,73.0,65.7,7.35,12.05,2.21,15.18,17.39
16,1994,Temple,A-10,23,8,63.8,54.7,9.03,8.24,-5.71,22.99,17.28
17,1994,Boston College,Big East,23,11,78.2,70.0,8.15,9.81,7.64,9.14,16.78
18,1994,Massachusetts,A-10,28,7,76.4,65.9,10.49,6.21,5.08,11.62,16.69
19,1994,UCLA,Pac-10,21,7,86.1,76.5,9.54,6.77,14.15,2.16,16.31
20,1994,Florida,SEC (East),29,8,75.1,67.9,7.11,9.08,4.02,12.16,16.19
21,1994,Indiana,Big Ten,21,9,80.9,77.1,3.87,12.18,11.93,4.11,16.04
22,1994,Michigan State,Big Ten,20,12,75.8,70.8,4.97,10.80,5.10,10.67,15.77
23,1994,Missouri,Big 8,28,4,81.0,73.8,7.25,8.29,9.47,6.20,15.68
24,1994,Marquette,GMWC,24,9,69.6,61.8,7.82,8.01,-1.47,17.10,15.63
25,1994,Wisconsin,Big Ten,18,11,77.9,72.4,5.52,9.93,7.55,7.79,15.34
26,1994,Cincinnati,GMWC,22,10,77.7,68.5,9.13,6.18,7.70,7.61,15.31
27,1994,Texas,SWC,26,8,91.7,79.6,12.12,2.94,16.87,-1.76,15.11
28,1994,UAB,GMWC,22,8,71.4,60.2,11.20,3.49,-1.29,15.98,14.69
29,1994,California,Pac-10,22,8,78.6,71.5,7.10,7.19,8.20,6.09,14.29
30,1994,Maryland,ACC,18,12,80.0,73.2,6.73,7.40,10.07,4.06,14.13
31,1994,Iowa State,Big 8,14,13,85.1,76.1,9.00,6.15,10.61,3.38,13.99
32,1994,Wake Forest,ACC,21,12,71.3,65.5,5.79,7.89,0.87,13.04,13.92
33,1994,Washington State,Pac-10,20,11,76.0,69.0,7.00,7.66,4.93,8.84,13.77
34,1994,Seton Hall,Big East,17,13,68.6,65.7,2.90,10.69,-0.35,13.94,13.59
35,1994,Nebraska,Big 8,20,10,87.3,80.6,6.70,6.86,15.14,-1.58,13.56
36,1994,Vanderbilt,SEC (East),20,12,78.8,73.5,5.25,8.25,8.07,5.42,13.50
37,1994,Pittsburgh,Big East,13,14,78.0,75.1,2.93,9.88,9.35,3.46,12.80
38,1994,Villanova,Big East,20,12,74.5,72.6,1.84,11.20,6.16,6.64,12.80
39,1994,Saint Louis,GMWC,23,6,80.6,70.2,10.41,3.14,8.18,4.57,12.75
40,1994,Iowa,Big Ten,11,16,83.5,81.7,1.74,9.79,13.02,-1.49,11.53
41,1994,Georgia Tech,ACC,16,13,75.9,73.4,2.41,9.10,6.65,4.86,11.52
42,1994,Ohio,MAC,25,8,80.8,69.2,11.70,0.21,7.90,3.60,11.50
43,1994,Ohio State,Big Ten,13,16,76.7,75.9,0.76,11.74,5.92,5.29,11.21
44,1994,DePaul,GMWC,16,12,78.4,73.1,5.25,5.86,7.52,3.59,11.11
45,1994,Tulane,Metro,18,11,78.9,70.1,8.79,2.28,6.24,4.83,11.07
46,1994,Tulsa,MVC,23,8,83.4,73.2,10.26,2.50,8.82,2.11,10.93
47,1994,Northwestern,Big Ten,15,14,75.0,71.4,3.52,9.01,3.16,7.68,10.83
48,1994,Stanford,Pac-10,17,11,74.7,71.5,3.14,7.71,4.94,5.84,10.79
49,1994,Mississippi State,SEC (West),18,11,75.3,71.0,4.34,7.48,1.85,8.91,10.77
50,1994,Georgia,SEC (East),14,16,79.9,76.9,3.00,7.53,7.66,2.87,10.53
51,1994,Alabama,SEC (West),20,10,73.6,69.5,4.13,6.15,0.53,9.75,10.28
52,1994,Virginia Tech,Metro,18,10,72.4,66.1,6.36,3.52,0.21,9.66,9.88
53,1994,Virginia,ACC,18,13,64.1,65.7,-1.61,11.26,-5.48,15.13,9.64
54,1994,Oklahoma,Big 8,15,13,87.4,86.8,0.61,9.01,15.50,-5.88,9.62
55,1994,Arizona State,Pac-10,15,13,77.1,75.3,1.75,7.86,5.62,3.99,9.61
56,1994,New Mexico,WAC,23,8,77.7,67.5,10.26,0.88,3.29,6.21,9.50
57,1994,Green Bay,Mid-Cont,27,7,66.4,55.1,11.35,-1.89,-9.48,18.95,9.47
58,1994,Florida State,ACC,13,14,77.0,74.8,2.15,7.29,6.62,2.82,9.44
59,1994,St. John's (NY),Big East,12,17,73.3,72.4,0.93,8.48,3.85,5.57,9.42
60,1994,Xavier,MW Coll,22,8,79.7,69.9,9.80,0.85,5.61,3.73,9.34
61,1994,Clemson,ACC,18,16,75.2,72.9,2.35,6.86,4.03,5.19,9.21
62,1994,George Washington,A-10,18,12,69.3,66.4,2.90,6.27,-0.53,9.70,9.17
63,1994,Pepperdine,WCC,19,11,72.5,64.5,8.00,2.56,-3.68,12.85,9.16
64,1994,West Virginia,A-10,17,12,77.9,73.9,4.03,5.05,7.63,1.46,9.09
65,1994,Southern Mississippi,Metro,15,15,76.9,73.8,3.07,5.70,5.67,3.10,8.77
66,1994,Kansas State,Big 8,20,14,70.8,68.7,2.06,6.51,-2.01,10.58,8.57
67,1994,Charlotte,Metro,16,13,69.6,67.4,2.14,5.90,-0.99,9.16,8.18
68,1994,Western Kentucky,Sun Belt,20,11,77.5,70.0,7.48,1.67,3.02,5.05,8.07
69,1994,Auburn,SEC (West),11,17,81.7,80.9,0.79,7.27,9.51,-1.45,8.05
70,1994,Gonzaga,WCC,22,8,81.6,71.4,10.27,0.05,5.44,2.36,7.80
71,1994,Penn State,Big Ten,13,14,70.9,71.1,-0.26,8.03,-0.49,8.27,7.77
72,1994,Brigham Young,WAC,22,10,79.4,74.4,4.94,3.46,5.58,2.02,7.59
73,1994,Louisiana State,SEC (West),11,16,80.0,81.3,-1.26,8.56,8.00,-0.69,7.30
74,1994,Virginia Commonwealth,Metro,14,13,77.9,76.7,1.22,5.90,6.11,1.02,7.12
75,1994,Southern Illinois,MVC,23,7,79.0,70.9,8.17,0.37,5.41,1.68,7.09
76,1994,Old Dominion,CAA,21,10,83.7,74.5,9.26,-2.63,7.55,-0.92,6.63
77,1994,Siena,MAAC,25,8,80.3,71.7,8.61,-2.05,5.28,1.28,6.55
78,1994,New Mexico State,Big West,23,8,80.6,71.4,9.23,-0.63,3.59,2.64,6.24
79,1994,San Francisco,WCC,17,11,88.9,82.8,6.07,1.24,15.44,-9.39,6.05
80,1994,Miami (OH),MAC,19,11,76.4,69.7,6.63,0.55,2.28,3.75,6.03
81,1994,Pennsylvania,Ivy,25,3,76.4,64.3,12.14,-5.15,1.40,4.52,5.93
82,1994,Evansville,MW Coll,21,11,76.6,67.4,9.16,-1.55,-0.18,6.07,5.89
83,1994,Duquesne,A-10,17,13,72.0,72.0,0.00,5.70,2.08,3.62,5.70
84,1994,Memphis,GMWC,13,16,72.1,72.6,-0.45,5.93,0.69,4.79,5.49
85,1994,Manhattan,MAAC,19,11,75.4,66.7,8.67,-3.23,-0.62,6.05,5.44
86,1994,Santa Clara,WCC,13,14,73.2,68.4,4.85,3.27,-4.39,9.81,5.43
87,1994,Fresno State,WAC,21,11,75.4,72.1,3.25,2.95,3.22,2.12,5.34
88,1994,Louisiana,Sun Belt,22,8,78.8,71.9,6.93,-1.04,4.53,0.82,5.34
89,1994,Saint Joseph's,A-10,14,14,72.8,72.0,0.75,4.25,2.14,2.85,5.00
90,1994,Notre Dame,Ind,12,17,71.7,73.4,-1.76,7.28,-0.94,5.83,4.88
91,1994,Weber State,Big Sky,20,10,84.6,78.9,5.67,2.10,9.17,-4.42,4.75
92,1994,New Orleans,Sun Belt,20,10,71.0,65.3,5.73,-0.02,-4.08,8.75,4.67
93,1994,College of Charleston,TAAC,24,4,76.7,65.5,11.21,-5.69,-1.50,6.12,4.61
94,1994,Colorado State,WAC,15,13,76.9,71.7,5.21,2.04,1.83,2.71,4.54
95,1994,Southern California,Pac-10,16,12,72.5,72.6,-0.07,4.57,-0.26,4.76,4.50
96,1994,South Carolina,SEC (East),9,19,73.8,78.1,-4.29,8.46,3.31,0.86,4.18
97,1994,Illinois State,MVC,16,11,73.8,70.4,3.44,0.69,0.88,3.26,4.14
98,1994,San Diego,WCC,18,11,77.0,73.5,3.45,1.77,1.62,2.44,4.06
99,1994,Bowling Green State,MAC,18,10,72.6,67.3,5.36,0.04,-1.26,5.31,4.04
100,1994,Texas Tech,SWC,17,11,83.4,79.9,3.54,0.42,8.90,-4.95,3.96
101,1994,Montana,Big Sky,19,9,76.4,67.9,8.46,-2.97,0.07,3.84,3.90
102,1994,Murray State,OVC,23,6,90.0,79.7,10.38,-4.86,10.11,-6.28,3.83
103,1994,Rhode Island,A-10,11,16,71.4,73.1,-1.74,5.45,1.24,2.47,3.71
104,1994,Oregon,Pac-10,10,17,76.1,78.3,-2.15,7.98,4.54,-0.96,3.58
105,1994,Utah,WAC,14,14,75.0,71.1,3.86,2.40,-0.80,4.35,3.55
106,1994,Illinois-Chicago,Mid-Cont,20,9,85.0,77.1,7.90,-3.40,10.11,-6.69,3.42
107,1994,Drexel,NAC,25,5,76.5,65.6,10.90,-6.21,-2.33,5.61,3.27
108,1994,Princeton,Ivy,18,8,64.0,52.3,11.65,-6.29,-13.63,16.84,3.21
109,1994,Mississippi,SEC (West),14,13,71.9,73.8,-1.93,7.86,-1.11,4.31,3.19
110,1994,Texas A&M,SWC,19,11,75.4,73.3,2.03,1.12,-0.95,4.11,3.15
111,1994,Northern Iowa,MVC,16,13,75.0,71.9,3.03,-0.04,0.47,2.56,3.03
112,1994,Coppin State,MEAC,22,8,75.8,64.1,11.70,-7.04,-2.78,5.70,2.92
113,1994,Canisius,MAAC,22,7,79.5,73.1,6.38,-3.67,2.53,0.19,2.71
114,1994,Bradley,MVC,23,8,69.0,64.8,4.26,-1.11,-6.63,9.32,2.69
115,1994,Rice,SWC,15,14,75.0,73.6,1.34,1.17,-1.55,4.06,2.51
116,1994,Wyoming,WAC,14,14,70.1,68.6,1.50,2.47,-4.30,6.74,2.43
117,1994,James Madison,CAA,20,10,83.3,79.7,3.60,-1.41,7.23,-5.04,2.19
118,1994,Boise State,Big Sky,17,13,72.5,69.0,3.43,0.21,-4.95,7.05,2.10
119,1994,Chattanooga,Southern,23,7,81.7,77.0,4.73,-1.73,5.54,-3.52,2.02
120,1994,UTEP,WAC,18,12,72.1,70.8,1.30,2.70,-1.77,3.77,2.00
121,1994,NC State,ACC,11,19,69.1,74.6,-5.57,7.45,-1.01,2.88,1.88
122,1994,Pacific,Big West,17,14,79.3,75.0,4.32,-0.47,4.09,-2.21,1.88
123,1994,Hawaii,WAC,18,15,72.0,74.5,-2.52,4.10,0.15,1.44,1.58
124,1994,Richmond,CAA,14,14,76.0,73.6,2.36,-0.78,-0.80,2.37,1.58
125,1994,San Jose State,Big West,15,12,72.2,71.4,0.81,0.76,-2.92,4.50,1.57
126,1994,Butler,MW Coll,16,13,74.7,72.6,2.17,-0.01,0.52,1.01,1.53
127,1994,Davidson,Southern,22,8,76.5,70.4,6.03,-2.88,-0.97,2.45,1.48
128,1994,Idaho,Big Sky,18,10,72.7,67.6,5.07,-1.30,-3.59,5.02,1.43
129,1994,Ball State,MAC,16,12,74.3,72.2,2.11,-0.52,1.04,0.25,1.29
130,1994,Tennessee,SEC (East),5,22,70.7,77.1,-6.44,7.69,-0.92,2.17,1.25
131,1994,Idaho State,Big Sky,18,9,82.5,76.7,5.81,-1.31,5.16,-4.01,1.15
132,1994,Rutgers,A-10,11,16,67.8,72.5,-4.67,5.67,-1.47,2.47,1.00
133,1994,Saint Mary's (CA),WCC,13,14,78.3,76.3,1.96,1.72,2.44,-1.45,1.00
134,1994,Nevada-Las Vegas,Big West,15,13,77.9,76.3,1.61,0.36,3.00,-2.12,0.88
135,1994,Toledo,MAC,15,12,73.5,71.2,2.30,-2.36,-0.49,1.33,0.84
136,1994,Baylor,SWC,16,11,85.5,83.7,1.78,-1.02,8.05,-7.30,0.76
137,1994,Washington,Pac-10,5,22,61.9,70.1,-8.22,8.85,-9.65,10.27,0.62
138,1994,Long Beach State,Big West,17,10,80.3,77.6,2.70,-0.20,4.25,-3.81,0.44
139,1994,South Florida,Metro,10,17,64.9,70.0,-5.15,5.57,-5.45,5.88,0.42
140,1994,Valparaiso,Mid-Cont,20,8,76.0,69.5,6.46,-5.26,-0.30,0.56,0.26
141,1994,Jacksonville,Sun Belt,17,11,77.6,74.9,2.75,-2.52,3.67,-3.44,0.23
142,1994,Missouri State,MVC,12,15,62.6,62.6,0.00,0.15,-11.46,11.61,0.15
143,1994,East Carolina,CAA,15,12,73.8,70.0,3.78,-3.70,-3.61,3.69,0.08
144,1994,Colorado,Big 8,10,17,73.7,79.0,-5.30,5.32,1.05,-0.99,0.06
145,1994,Tennessee State,OVC,19,12,80.3,74.2,6.06,-2.74,-1.09,1.14,0.05
146,1994,Detroit Mercy,MW Coll,16,13,71.4,72.7,-1.34,1.79,-0.86,0.81,-0.05
147,1994,Texas State,Southland,25,7,72.8,64.7,8.09,-7.36,-6.31,6.19,-0.12
148,1994,Arkansas State,Sun Belt,15,12,68.1,66.0,2.11,-2.37,-8.01,7.75,-0.26
149,1994,Montana State,Big Sky,16,11,80.5,75.7,4.78,-1.93,2.93,-3.41,-0.47
150,1994,East Tennessee State,Southern,16,14,83.7,81.0,2.73,-1.49,7.49,-8.22,-0.74
151,1994,Portland,WCC,13,17,79.5,81.6,-2.13,3.38,3.59,-4.47,-0.88
152,1994,La Salle,MW Coll,11,16,72.0,75.6,-3.56,2.88,-0.04,-0.85,-0.89
153,1994,Rider,NEC,21,9,76.0,70.6,5.40,-6.29,-2.72,1.83,-0.89
154,1994,St. Bonaventure,A-10,10,17,70.3,75.9,-5.59,4.60,0.52,-1.51,-0.99
155,1994,Maine,NAC,20,9,83.2,77.9,5.38,-6.82,5.45,-6.88,-1.44
156,1994,Western Michigan,MAC,14,14,69.9,71.5,-1.61,0.05,-3.73,2.17,-1.56
157,1994,Eastern Michigan,MAC,15,12,76.5,74.9,1.59,-0.61,1.24,-2.92,-1.69
158,1994,Miami (FL),Big East,7,20,62.6,70.7,-8.11,6.29,-8.19,6.37,-1.83
159,1994,Nicholls State,Southland,19,9,89.0,80.4,8.57,-7.11,8.31,-10.15,-1.84
160,1994,Utah State,Big West,14,13,69.0,69.2,-0.26,0.46,-8.11,6.25,-1.86
161,1994,South Alabama,Sun Belt,13,14,73.7,74.3,-0.56,-1.39,-1.48,-0.46,-1.95
162,1994,Oregon State,Pac-10,6,21,69.1,79.3,-10.22,8.18,-2.68,0.64,-2.05
163,1994,UNC Wilmington,CAA,18,10,75.5,73.2,2.32,-4.38,-4.35,2.29,-2.06
164,1994,Texas-Rio Grande Valley,Sun Belt,16,12,75.3,72.3,3.07,-2.66,-2.93,0.84,-2.08
165,1994,Drake,MVC,11,16,77.1,78.7,-1.63,0.52,4.03,-6.20,-2.17
166,1994,Little Rock,Sun Belt,13,15,73.5,72.5,0.96,-3.00,-2.74,0.48,-2.26
167,1994,Appalachian State,Southern,16,11,76.7,76.1,0.56,-2.69,0.64,-3.06,-2.42
168,1994,Hartford,NAC,16,12,76.4,74.1,2.25,-4.82,-1.65,-0.92,-2.57
169,1994,Kent State,MAC,13,14,66.4,67.9,-1.56,-1.19,-6.80,4.06,-2.74
170,1994,UC Santa Barbara,Big West,13,17,66.9,69.8,-2.83,0.68,-8.73,5.90,-2.84
171,1994,Radford,Big South,20,8,77.7,68.2,9.50,-9.02,-4.14,1.20,-2.94
172,1994,Jackson State,SWAC,19,10,81.1,73.4,7.72,-8.87,-2.87,-0.18,-3.05
173,1994,Louisiana-Monroe,Southland,19,9,82.0,78.3,3.68,-6.75,2.83,-5.96,-3.13
174,1994,Loyola (MD),MAAC,17,13,78.6,78.7,-0.07,-3.07,2.27,-5.41,-3.14
175,1994,Dayton,GMWC,6,21,72.1,78.9,-6.74,4.46,-0.20,-3.16,-3.35
176,1994,Southern Utah,Ind,16,11,76.3,70.5,5.81,-5.29,-5.02,1.60,-3.43
177,1994,Wagner,NEC,16,12,75.4,73.3,2.18,-5.63,-2.55,-0.90,-3.45
178,1994,Northern Arizona,Big Sky,13,13,80.1,80.4,-0.31,-2.01,3.87,-7.56,-3.69
179,1994,Southern Methodist,SWC,6,21,70.0,78.7,-8.78,5.09,-4.80,1.12,-3.69
180,1994,Eastern Kentucky,OVC,13,14,82.3,79.7,2.59,-3.75,-1.06,-2.74,-3.79
181,1994,San Diego State,WAC,12,16,73.7,77.3,-3.57,1.98,-0.54,-3.33,-3.87
182,1994,Houston,SWC,8,19,76.8,82.3,-5.52,1.34,1.19,-5.36,-4.18
183,1994,Western Carolina,Southern,12,16,73.1,75.2,-2.04,-1.17,-2.81,-1.67,-4.48
184,1994,Northern Illinois,Mid-Cont,10,17,72.8,72.3,0.56,-4.61,-3.97,-0.68,-4.65
185,1994,UC Irvine,Big West,10,20,79.0,83.0,-4.00,0.41,4.49,-9.18,-4.70
186,1994,Nevada,Big West,11,17,74.0,78.7,-4.71,0.37,-0.92,-3.78,-4.71
187,1994,Georgia Southern,Southern,14,14,75.4,75.0,0.36,-3.27,-2.55,-2.18,-4.73
188,1994,Cleveland State,Mid-Cont,14,15,72.0,74.7,-2.66,-1.82,-1.16,-3.66,-4.82
189,1994,Campbell,Big South,20,9,72.4,66.5,5.97,-8.69,-8.27,3.28,-4.98
190,1994,Lamar,Sun Belt,10,17,74.6,76.3,-1.70,-0.43,-0.60,-4.43,-5.03
191,1994,Saint Peter's,MAAC,14,13,69.0,69.5,-0.56,-4.56,-8.71,3.59,-5.12
192,1994,Centenary (LA),TAAC,16,12,81.5,77.0,4.57,-7.78,3.56,-8.99,-5.43
193,1994,Cal State Fullerton,Big West,8,19,72.0,76.1,-4.15,0.15,-3.46,-1.99,-5.45
194,1994,Kansas City,Ind,12,17,71.6,75.5,-3.93,-1.23,-4.41,-1.10,-5.51
195,1994,UNC Greensboro,Big South,15,12,73.4,70.4,3.00,-8.53,-5.44,-0.08,-5.53
196,1994,Delaware,NAC,14,13,72.9,70.6,2.26,-6.20,-6.77,1.13,-5.64
197,1994,Saint Francis (PA),NEC,13,15,75.5,74.5,1.00,-6.80,-3.00,-2.81,-5.80
198,1994,North Texas,Southland,14,15,72.4,72.1,0.38,-6.21,-6.74,0.91,-5.83
199,1994,Texas Southern,SWAC,19,11,83.2,78.1,5.13,-7.39,-1.64,-4.28,-5.92
200,1994,TCU,SWC,7,20,73.6,80.6,-6.96,1.01,-1.47,-4.49,-5.95
201,1994,Robert Morris,NEC,14,14,70.4,71.8,-1.39,-4.60,-8.38,2.38,-6.00
202,1994,Central Florida,TAAC,21,9,80.6,77.3,3.33,-7.74,2.15,-8.32,-6.17
203,1994,Colgate,Patriot,17,12,81.4,78.0,3.34,-9.66,-0.18,-6.14,-6.31
204,1994,The Citadel,Southern,11,16,69.3,69.4,-0.07,-3.77,-10.18,3.62,-6.57
205,1994,Air Force,WAC,8,18,69.7,74.0,-4.23,2.39,-5.17,-1.45,-6.61
206,1994,Liberty,Big South,18,12,71.7,69.7,2.03,-6.95,-7.67,1.01,-6.66
207,1994,Monmouth,NEC,18,11,76.1,75.3,0.72,-7.70,-1.70,-5.27,-6.98
208,1994,New Hampshire,NAC,15,13,72.8,73.5,-0.75,-6.39,-5.30,-1.83,-7.14
209,1994,Georgia State,TAAC,13,14,73.7,72.2,1.52,-7.72,-4.62,-2.56,-7.18
210,1994,Southern,SWAC,16,11,101.0,87.7,13.26,-11.93,11.77,-18.97,-7.19
211,1994,Florida International,TAAC,11,16,68.7,70.7,-2.00,-5.32,-8.27,0.95,-7.32
212,1994,Marist,NEC,14,13,78.2,77.4,0.81,-8.18,-0.90,-6.47,-7.37
213,1994,Mount St. Mary's,NEC,14,14,79.7,78.7,1.04,-8.41,-0.55,-6.83,-7.38
214,1994,Fairleigh Dickinson,NEC,14,13,71.8,73.1,-1.30,-5.87,-5.64,-1.81,-7.45
215,1994,Navy,Patriot,17,13,74.9,73.6,1.37,-8.88,-6.75,-0.79,-7.54
216,1994,Towson,Big South,21,9,73.5,74.8,-1.30,-6.25,-3.99,-3.56,-7.55
217,1994,Loyola (IL),MW Coll,8,19,68.4,75.5,-7.04,0.41,-6.64,-1.45,-8.09
218,1994,Wichita State,MVC,9,18,64.7,72.0,-7.37,0.72,-8.32,0.20,-8.13
219,1994,Akron,MAC,8,18,61.6,66.4,-4.85,-2.23,-13.44,5.29,-8.15
220,1994,Northeastern Illinois,ECC,17,11,84.3,79.5,4.71,-8.95,0.50,-8.68,-8.19
221,1994,Alabama State,SWAC,19,10,84.3,80.3,3.97,-12.04,-1.93,-6.35,-8.28
222,1994,Fairfield,MAAC,8,19,71.4,77.5,-6.04,-2.29,-4.94,-3.39,-8.33
223,1994,Coastal Carolina,Big South,15,11,76.3,75.7,0.65,-7.34,-2.50,-6.01,-8.51
224,1994,McNeese State,Southland,11,16,70.5,71.2,-0.70,-5.50,-9.64,1.02,-8.62
225,1994,Furman,Southern,10,18,71.9,77.6,-5.71,-2.92,-4.45,-4.22,-8.66
226,1994,Austin Peay,OVC,11,16,79.9,81.8,-1.96,-4.41,-0.27,-8.49,-8.76
227,1994,Morehead State,OVC,14,14,82.7,86.8,-4.11,-3.59,2.64,-11.65,-9.01
228,1994,Samford,TAAC,10,18,65.8,65.7,0.07,-6.35,-13.93,4.93,-9.01
229,1994,Loyola Marymount,WCC,6,21,79.0,90.0,-11.00,1.91,5.16,-14.25,-9.09
230,1994,UTSA,Southland,12,15,77.9,79.1,-1.26,-6.45,-2.92,-6.17,-9.09
231,1994,Boston University,NAC,11,16,74.6,76.9,-2.33,-7.00,-3.15,-6.07,-9.23
232,1994,Wright State,Mid-Cont,12,18,72.0,76.9,-4.93,-4.15,-4.91,-4.45,-9.36
233,1994,Bucknell,Patriot,10,17,83.1,82.1,0.93,-8.90,0.97,-10.44,-9.47
234,1994,American,CAA,8,19,75.9,83.3,-7.41,-2.23,-1.62,-8.02,-9.64
235,1994,Eastern Illinois,Mid-Cont,12,15,68.6,73.0,-4.41,-4.23,-8.87,-0.82,-9.69
236,1994,Stetson,TAAC,14,15,68.4,71.0,-2.62,-6.21,-9.48,-0.26,-9.74
237,1994,Creighton,MVC,7,22,65.4,74.2,-8.72,-0.05,-9.51,-0.28,-9.79
238,1994,Milwaukee,Mid-Cont,10,17,68.8,74.2,-5.37,-4.41,-7.29,-2.49,-9.79
239,1994,Northwestern State,Southland,11,15,85.5,84.7,0.85,-6.47,5.16,-15.04,-9.88
240,1994,George Mason,CAA,10,17,88.3,94.0,-5.70,-4.21,10.12,-20.03,-9.91
241,1994,North Carolina A&T,MEAC,16,14,75.5,77.3,-1.83,-7.83,-2.33,-7.75,-10.08
242,1994,Southeast Missouri State,OVC,10,17,81.7,84.9,-3.11,-6.59,0.87,-11.19,-10.32
243,1994,Holy Cross,Patriot,14,14,83.7,87.8,-4.07,-6.39,5.39,-15.85,-10.46
244,1994,Fordham,Patriot,12,15,71.2,73.7,-2.52,-7.15,-10.48,-0.13,-10.61
245,1994,South Carolina State,MEAC,16,13,73.4,73.0,0.41,-9.75,-8.19,-2.45,-10.64
246,1994,Cal State Northridge,Ind,8,18,73.0,81.7,-8.73,-1.19,-2.78,-7.93,-10.71
247,1994,Middle Tennessee,OVC,8,19,71.4,76.1,-4.67,-4.78,-9.88,-0.94,-10.82
248,1994,Indiana State,MVC,4,22,63.0,74.4,-11.35,0.35,-9.87,-1.13,-11.00
249,1994,Tennessee Tech,OVC,10,21,81.7,89.3,-7.65,-1.62,2.90,-13.95,-11.05
250,1994,Stephen F. Austin,Southland,9,18,69.0,74.8,-5.81,-4.95,-10.65,-0.45,-11.10
251,1994,Charleston Southern,Big South,9,18,83.3,85.1,-1.74,-6.99,5.05,-16.46,-11.41
252,1994,Northeastern,NAC,5,22,71.3,77.6,-6.26,-3.70,-6.78,-5.27,-12.05
