,Year,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,ORtg,DRtg,NRtg
224,2011,Columbia,Ivy,15,13,70.8,71.0,-0.21,-4.81,-0.51,-4.72,-5.22,97.70,104.22,-6.52
225,2011,Cal State Northridge,Big West,14,18,69.8,71.3,-1.50,-1.55,-1.37,-3.98,-5.35,97.35,103.22,-5.87
226,2011,Winthrop,Big South,13,17,65.8,66.9,-1.10,-3.20,-5.58,0.21,-5.38,92.83,99.53,-6.70
227,2011,Louisiana,Sun Belt (West),14,15,70.9,71.3,-0.41,-4.19,-0.69,-4.76,-5.45,95.74,102.30,-6.55
228,2011,St. Francis (NY),NEC,15,15,66.7,66.3,0.40,-5.85,-4.64,-0.81,-5.45,94.14,100.82,-6.68
229,2011,Liberty,Big South,19,13,67.7,65.6,2.03,-4.86,-5.52,-0.10,-5.62,94.14,101.50,-7.36
230,2011,Tennessee Tech,OVC,20,13,74.6,69.9,4.70,-5.77,1.73,-7.37,-5.64,96.80,103.45,-6.65
231,2011,UC Davis,Big West,10,20,71.2,73.1,-1.93,-1.90,1.19,-6.88,-5.69,99.92,107.31,-7.39
232,2011,Nicholls State,Southland (East),14,14,65.6,61.8,3.79,-4.52,-10.21,4.49,-5.72,95.42,102.10,-6.68
233,2011,UTSA,Southland (West),20,14,70.1,69.5,0.62,-4.93,-1.80,-4.01,-5.80,98.31,105.36,-7.06
234,2011,Bowling Green State,MAC (East),14,19,64.1,67.1,-3.00,-2.03,-5.95,0.01,-5.94,94.52,102.10,-7.58
235,2011,Louisiana Tech,WAC,12,20,64.1,67.9,-3.84,-0.99,-6.25,0.26,-5.99,92.27,99.46,-7.19
236,2011,North Florida,A-Sun,15,19,64.9,71.5,-6.56,0.31,-3.30,-2.95,-6.25,96.35,103.75,-7.40
237,2011,Illinois-Chicago,Horizon,7,24,62.7,69.4,-6.74,1.98,-5.65,-0.66,-6.32,94.29,102.53,-8.23
238,2011,Holy Cross,Patriot,8,21,67.2,69.0,-1.83,-4.55,-3.37,-3.01,-6.38,97.50,105.70,-8.20
239,2011,Youngstown State,Horizon,9,21,69.1,74.2,-5.13,0.93,0.81,-7.21,-6.40,97.83,105.62,-7.79
240,2011,Elon,Southern (North),14,17,74.2,74.2,0.00,-3.32,1.03,-7.57,-6.54,101.25,109.15,-7.90
241,2011,Wagner,NEC,13,17,67.6,70.5,-2.87,-3.67,-2.18,-4.36,-6.54,95.97,104.45,-8.48
242,2011,Campbell,A-Sun,12,19,65.5,67.5,-1.90,-4.27,-5.65,-1.02,-6.67,95.60,104.18,-8.58
243,2011,Lamar,Southland (East),13,17,82.1,76.0,6.13,-5.96,5.10,-11.78,-6.69,97.65,105.87,-8.22
244,2011,Stony Brook,AEC,15,17,61.0,60.4,0.53,-6.20,-9.93,3.08,-6.85,89.71,98.20,-8.49
245,2011,Montana State,Big Sky,13,18,67.1,68.7,-1.65,-3.22,-4.20,-2.81,-7.01,96.92,106.26,-9.34
246,2011,Albany (NY),AEC,16,16,62.9,64.0,-1.09,-5.96,-7.07,0.01,-7.05,96.92,106.23,-9.30
247,2011,Tennessee State,OVC,14,16,68.1,68.0,0.13,-4.73,-2.63,-4.49,-7.12,98.19,107.38,-9.19
248,2011,Lafayette,Patriot,13,19,69.9,72.2,-2.28,-4.19,-1.78,-5.48,-7.26,98.50,107.61,-9.10
249,2011,Brown,Ivy,11,17,71.5,73.4,-1.86,-4.12,0.90,-8.16,-7.27,99.40,108.66,-9.26
250,2011,Eastern Kentucky,OVC,15,16,66.0,63.1,2.87,-6.48,-7.04,-0.30,-7.34,99.26,108.34,-9.08
251,2011,UT Arlington,Southland (West),13,16,70.9,68.7,2.14,-5.47,-3.55,-4.04,-7.59,93.47,102.91,-9.44
252,2011,Texas State,Southland (West),16,16,78.3,78.4,-0.13,-5.89,4.09,-11.73,-7.65,97.39,106.69,-9.30
253,2011,Cal State Fullerton,Big West,11,20,71.2,75.0,-3.81,-2.81,2.06,-9.74,-7.68,101.38,110.82,-9.44
254,2011,Presbyterian,Big South,13,18,61.8,66.6,-4.87,-2.85,-8.41,0.69,-7.72,97.90,108.38,-10.48
255,2011,Portland State,Big Sky,14,16,72.3,74.3,-2.03,-4.47,0.68,-8.42,-7.74,100.50,110.87,-10.38
256,2011,Utah Valley,GWC,19,11,75.9,68.5,7.40,-9.97,-1.68,-6.10,-7.78,98.21,107.48,-9.27
257,2011,Southern Utah,Summit,11,19,69.2,73.1,-3.83,-3.44,-2.97,-4.83,-7.80,97.17,107.33,-10.17
258,2011,Central Michigan,MAC (West),10,21,59.4,64.7,-5.32,-2.41,-10.38,2.37,-8.01,89.16,99.95,-10.79
259,2011,Morgan State,MEAC,17,14,66.5,66.8,-0.32,-7.72,-7.04,-1.00,-8.04,91.59,101.41,-9.82
260,2011,Northern Illinois,MAC (West),9,21,68.5,73.3,-4.80,-2.26,-1.12,-6.94,-8.05,96.74,107.04,-10.30
261,2011,Towson,CAA,4,26,68.4,76.0,-7.53,-0.52,0.80,-8.86,-8.06,103.27,114.55,-11.28
262,2011,UC Riverside,Big West,12,19,65.9,69.8,-3.87,-1.40,-5.20,-3.06,-8.26,94.77,105.66,-10.89
263,2011,Eastern Washington,Big Sky,10,20,67.4,70.6,-3.20,-2.22,-5.44,-3.07,-8.50,95.32,106.19,-10.86
264,2011,San Diego,WCC,6,24,60.9,70.5,-9.60,3.18,-9.42,0.82,-8.60,91.44,103.15,-11.72
265,2011,Coppin State,MEAC,16,14,72.5,72.3,0.20,-7.66,-0.34,-8.36,-8.70,95.71,107.59,-11.88
266,2011,Fordham,A-10,7,21,64.1,73.9,-9.79,1.01,-4.00,-4.77,-8.77,95.61,106.95,-11.34
267,2011,Northwestern State,Southland (East),18,14,76.9,77.6,-0.63,-7.02,4.18,-13.06,-8.88,97.52,108.24,-10.73
268,2011,Kansas City,Summit,16,14,70.0,73.9,-3.90,-4.46,-2.62,-6.29,-8.91,97.99,109.07,-11.08
269,2011,Southeastern Louisiana,Southland (East),15,14,70.0,69.1,0.97,-5.40,-5.46,-3.48,-8.93,95.27,106.74,-11.46
270,2011,Savannah State,Ind,12,18,60.6,60.3,0.33,-2.44,-11.96,2.90,-9.06,87.44,99.55,-12.12
271,2011,Eastern Michigan,MAC (West),9,22,61.5,65.5,-4.00,-3.11,-9.53,0.43,-9.11,87.57,99.02,-11.45
272,2011,Gardner-Webb,Big South,11,21,62.0,66.5,-4.50,-2.72,-9.09,-0.13,-9.22,91.12,103.63,-12.51
273,2011,Mount St. Mary's,NEC,11,21,60.6,66.4,-5.75,-3.47,-9.12,-0.11,-9.22,90.31,102.36,-12.05
274,2011,Seattle,Ind,11,20,69.0,75.9,-6.90,-2.36,-1.66,-7.61,-9.26,90.24,100.82,-10.58
275,2011,Florida International,Sun Belt (East),11,19,71.7,75.4,-3.73,-4.23,0.81,-10.14,-9.33,97.89,109.74,-11.85
276,2011,Sacred Heart,NEC,11,18,66.3,69.6,-3.28,-6.12,-4.61,-4.79,-9.40,94.83,107.35,-12.52
277,2011,Chattanooga,Southern (North),16,16,71.1,74.4,-3.31,-2.67,-1.03,-8.41,-9.44,95.16,106.81,-11.65
278,2011,Troy,Sun Belt (East),8,21,71.6,77.3,-5.76,-2.05,1.15,-10.62,-9.48,94.94,106.91,-11.98
279,2011,Monmouth,NEC,9,21,60.6,65.9,-5.27,-4.40,-9.89,0.23,-9.67,90.69,103.60,-12.91
280,2011,South Dakota,GWC,18,15,79.8,76.0,3.79,-10.48,2.68,-12.40,-9.72,97.18,109.60,-12.42
281,2011,South Alabama,Sun Belt (East),12,16,70.3,72.9,-2.57,-4.34,-1.49,-8.32,-9.80,96.97,109.73,-12.75
282,2011,The Citadel,Southern (South),10,22,64.0,69.9,-5.88,-2.84,-7.17,-2.67,-9.84,96.73,109.92,-13.20
283,2011,UNC Greensboro,Southern (North),7,24,71.1,80.7,-9.58,-0.37,1.73,-11.68,-9.95,97.41,109.43,-12.02
284,2011,Hartford,AEC,11,20,59.9,64.4,-4.48,-5.55,-9.94,-0.10,-10.04,89.12,103.10,-13.97
285,2011,New Hampshire,AEC,12,18,58.3,60.9,-2.57,-6.32,-12.93,2.86,-10.07,87.13,101.29,-14.16
286,2011,Texas Southern,SWAC,19,13,64.3,65.4,-1.13,-9.02,-8.64,-1.50,-10.14,90.02,102.87,-12.85
287,2011,Florida Gulf Coast,A-Sun,10,20,65.7,72.8,-7.17,-3.11,-4.30,-5.97,-10.27,91.15,104.28,-13.12
288,2011,Jackson State,SWAC,17,15,65.5,62.8,2.72,-10.86,-8.76,-1.67,-10.43,91.63,105.09,-13.46
289,2011,Navy,Patriot,11,20,68.2,72.7,-4.55,-5.56,-4.68,-5.98,-10.66,88.22,101.37,-13.16
290,2011,Army,Patriot,11,19,67.9,71.4,-3.43,-6.58,-3.43,-7.29,-10.71,95.08,109.15,-14.06
291,2011,Stetson,A-Sun,8,23,64.1,71.9,-7.81,-2.86,-4.83,-5.90,-10.73,93.10,107.57,-14.47
292,2011,Idaho State,Big Sky,9,20,64.8,72.3,-7.52,-1.87,-6.12,-4.64,-10.76,93.81,108.97,-15.16
293,2011,Bethune-Cookman,MEAC,21,13,65.9,65.9,0.03,-8.04,-7.70,-3.40,-11.11,95.68,111.33,-15.64
294,2011,Jacksonville State,OVC,5,25,60.9,65.8,-4.87,-5.41,-10.75,-0.41,-11.16,91.24,106.69,-15.45
295,2011,Samford,Southern (North),12,19,60.6,66.8,-6.19,-4.22,-11.22,-0.17,-11.39,92.52,108.76,-16.23
296,2011,Eastern Illinois,OVC,9,20,60.3,64.7,-4.34,-4.89,-10.95,-0.46,-11.41,89.80,105.71,-15.90
297,2011,Cal State Bakersfield,Ind,9,19,68.1,77.4,-9.29,-2.16,-2.43,-9.02,-11.44,94.49,109.30,-14.81
298,2011,Saint Francis (PA),NEC,9,21,65.2,72.9,-7.67,-3.84,-5.41,-6.09,-11.50,95.10,110.16,-15.06
299,2011,Manhattan,MAAC,6,25,60.1,69.7,-9.65,-2.01,-8.51,-3.15,-11.66,92.46,108.78,-16.32
300,2011,North Dakota,GWC,19,15,68.2,68.4,-0.24,-8.70,-6.49,-5.34,-11.83,89.98,105.32,-15.35
301,2011,Niagara,MAAC,9,23,61.4,70.3,-8.88,-3.02,-7.59,-4.31,-11.89,88.84,104.57,-15.73
302,2011,North Carolina A&T,MEAC,15,17,71.3,74.1,-2.81,-6.26,-1.06,-10.99,-12.06,95.06,110.74,-15.68
303,2011,Delaware State,MEAC,9,21,62.5,65.6,-3.10,-6.39,-11.22,-0.96,-12.18,95.61,112.96,-17.36
304,2011,Norfolk State,MEAC,12,20,69.9,74.7,-4.75,-7.45,-2.09,-10.11,-12.20,93.40,109.46,-16.06
305,2011,Southeast Missouri State,OVC,10,22,66.2,71.3,-5.13,-5.40,-5.06,-7.21,-12.27,93.47,109.03,-15.56
306,2011,Texas A&M-Corpus Christi,Southland (West),10,21,62.7,70.8,-8.10,-2.09,-9.33,-2.98,-12.31,90.33,107.44,-17.10
307,2011,South Carolina Upstate,A-Sun,5,25,58.2,69.7,-11.50,-0.94,-10.76,-1.68,-12.44,88.72,106.73,-18.01
308,2011,Tennessee-Martin,OVC,12,21,68.6,74.4,-5.76,-5.00,-2.92,-9.85,-12.77,93.75,110.12,-16.37
309,2011,High Point,Big South,12,19,66.1,72.6,-6.45,-4.47,-6.09,-6.73,-12.82,90.95,108.74,-17.79
310,2011,Bryant,NEC,9,21,66.7,75.3,-8.57,-3.12,-4.14,-8.84,-12.98,95.74,113.50,-17.76
311,2011,North Carolina Central,Ind,15,15,68.7,70.1,-1.37,-8.03,-6.20,-6.82,-13.03,92.06,110.12,-18.06
312,2011,NJIT,GWC,15,15,68.8,68.4,0.43,-9.64,-8.77,-4.41,-13.18,89.82,106.97,-17.16
313,2011,Fairleigh Dickinson,NEC,5,24,64.3,72.7,-8.34,-5.00,-6.55,-6.79,-13.34,89.94,108.49,-18.55
314,2011,Alabama State,SWAC,17,18,61.3,63.8,-2.51,-10.31,-11.22,-2.15,-13.37,87.47,104.82,-17.35
315,2011,Marist,MAAC,6,27,60.0,72.2,-12.24,-1.46,-8.46,-5.24,-13.70,90.68,109.92,-19.24
316,2011,Binghamton,AEC,8,23,60.0,68.5,-8.45,-5.35,-9.58,-4.22,-13.81,92.50,112.77,-20.27
317,2011,Mississippi Valley State,SWAC,13,19,68.3,74.8,-6.47,-7.48,-3.09,-10.86,-13.95,89.85,107.04,-17.19
318,2011,Sacramento State,Big Sky,7,21,61.8,69.6,-7.82,-4.05,-9.67,-4.34,-14.01,89.43,109.05,-19.61
319,2011,Kennesaw State,A-Sun,8,23,65.1,74.8,-9.77,-3.29,-5.80,-8.26,-14.06,94.25,113.70,-19.45
320,2011,Louisiana-Monroe,Sun Belt (West),7,24,60.0,68.6,-8.61,-3.96,-11.20,-3.07,-14.27,91.06,111.64,-20.58
321,2011,Toledo,MAC (West),4,28,57.9,70.2,-12.31,-0.88,-10.92,-3.83,-14.75,89.03,110.35,-21.32
322,2011,Dartmouth,Ivy,5,23,59.5,71.0,-11.46,-3.39,-10.85,-4.01,-14.86,87.37,107.95,-20.58
323,2011,Western Illinois,Summit,7,23,57.3,64.8,-7.53,-4.43,-16.35,1.21,-15.14,84.17,105.79,-21.62
324,2011,Alabama A&M,SWAC,13,15,64.6,66.8,-2.21,-11.75,-10.32,-4.86,-15.19,83.27,102.89,-19.62
325,2011,Colgate,Patriot,7,23,64.9,75.7,-10.77,-5.03,-6.13,-9.67,-15.80,90.96,112.36,-21.40
326,2011,Georgia Southern,Southern (South),5,27,65.3,75.7,-10.41,-3.13,-8.70,-7.19,-15.88,88.33,109.27,-20.94
327,2011,Longwood,Ind,12,19,76.3,82.3,-6.06,-3.62,0.90,-16.92,-16.02,98.04,118.40,-20.36
328,2011,Texas-Rio Grande Valley,GWC,6,25,68.2,76.0,-7.84,-6.41,-8.43,-8.12,-16.55,90.62,112.44,-21.81
329,2011,South Carolina State,MEAC,10,22,66.2,71.1,-4.91,-8.57,-8.53,-8.18,-16.71,87.88,110.29,-22.41
330,2011,Radford,Big South,5,24,59.8,71.2,-11.41,-2.52,-11.82,-4.94,-16.76,83.12,105.76,-22.64
331,2011,Florida A&M,MEAC,12,20,64.2,68.6,-4.41,-8.71,-10.10,-6.72,-16.82,84.21,106.78,-22.57
332,2011,Houston Baptist,GWC,5,26,69.0,78.4,-9.32,-8.72,-5.12,-13.28,-18.41,87.60,111.26,-23.66
333,2011,Grambling,SWAC,12,21,60.5,68.5,-8.00,-10.45,-11.99,-6.46,-18.45,82.33,105.51,-23.18
334,2011,Maryland-Baltimore County,AEC,5,25,64.3,78.5,-14.20,-4.27,-5.08,-13.39,-18.47,91.60,117.32,-25.72
335,2011,Howard,MEAC,6,24,58.4,69.9,-11.50,-7.30,-13.24,-5.56,-18.80,84.01,110.52,-26.51
336,2011,Central Arkansas,Southland (East),5,24,68.4,76.4,-8.00,-5.39,-6.19,-12.97,-19.16,87.83,112.34,-24.51
337,2011,Maryland-Eastern Shore,MEAC,9,22,67.6,77.7,-10.06,-7.42,-5.48,-13.87,-19.35,87.64,114.40,-26.76
338,2011,Prairie View,SWAC,10,22,62.8,70.1,-7.22,-8.77,-11.31,-8.32,-19.63,83.38,109.10,-25.72
339,2011,Arkansas-Pine Bluff,SWAC,7,24,59.7,71.6,-11.97,-8.03,-11.44,-8.56,-20.00,84.24,110.41,-26.17
340,2011,SIU Edwardsville,Ind,8,21,64.8,77.5,-12.72,-3.67,-8.57,-13.83,-22.39,83.30,113.30,-30.00
341,2011,Alcorn State,SWAC,4,24,65.6,80.6,-15.00,-8.02,-5.29,-17.72,-23.02,81.92,110.00,-28.08
342,2011,Centenary (LA),Summit,1,29,59.2,80.7,-21.57,-2.85,-13.38,-11.83,-25.21,79.20,113.21,-34.00
343,2011,Southern,SWAC,4,26,56.7,72.1,-15.37,-9.47,-16.53,-9.08,-25.62,79.05,113.55,-34.50
344,2011,Chicago State,GWC,6,26,66.5,86.6,-20.13,-4.88,-6.89,-20.82,-27.71,83.70,118.41,-34.71
0,2012,Kentucky,SEC,38,2,77.4,60.6,16.80,7.93,13.97,10.75,24.73,121.13,84.59,36.55
1,2012,Ohio State,Big Ten,31,8,74.7,59.8,14.87,9.07,12.58,11.37,23.95,116.89,81.75,35.13
2,2012,Kansas,Big 12,32,7,73.5,61.7,11.79,9.93,11.17,10.55,21.72,114.92,83.11,31.81
3,2012,North Carolina,ACC,32,6,81.3,67.1,14.26,7.07,17.03,4.30,21.34,114.54,85.44,29.10
4,2012,Michigan State,Big Ten,29,8,71.6,59.3,12.32,9.82,8.73,12.58,21.32,114.39,82.72,31.66
5,2012,Syracuse,Big East,34,3,74.1,61.0,13.11,8.02,11.14,9.99,21.12,117.57,86.64,30.93
6,2012,Missouri,Big 12,30,5,80.4,66.3,14.09,5.68,16.13,3.64,19.77,124.44,95.02,29.42
7,2012,Wisconsin,Big Ten,26,10,64.0,53.2,10.81,8.24,0.58,18.47,19.04,113.60,83.18,30.42
8,2012,Indiana,Big Ten,27,9,77.3,66.4,10.83,7.80,14.53,4.10,18.63,119.86,92.62,27.24
9,2012,Florida,SEC,26,11,75.9,65.0,10.92,7.33,13.34,4.91,18.25,120.00,93.43,26.58
10,2012,Wichita State,MVC,27,6,77.1,62.4,14.70,3.80,10.64,6.79,17.42,114.53,88.95,25.58
11,2012,Duke,ACC,27,7,77.3,68.6,8.65,8.40,13.75,3.30,17.05,117.60,93.07,24.54
12,2012,Marquette,Big East,27,8,75.4,65.9,9.43,7.50,12.11,4.82,16.92,111.68,87.54,24.13
13,2012,Memphis,CUSA,26,9,74.7,63.1,11.60,5.26,11.14,5.72,16.86,112.77,87.91,24.86
14,2012,Georgetown,Big East,24,9,69.0,59.4,9.67,7.69,4.49,12.32,16.81,110.96,85.48,25.48
15,2012,Baylor,Big 12,30,8,74.7,65.3,9.37,8.03,10.20,6.34,16.54,114.50,90.31,24.19
16,2012,Louisville,Big East,30,10,68.2,61.0,7.18,9.02,4.73,11.46,16.19,105.66,81.90,23.77
17,2012,Vanderbilt,SEC,25,11,72.6,65.0,7.67,8.04,9.36,6.35,15.71,114.33,90.89,23.45
18,2012,New Mexico,MWC,28,7,72.7,59.3,13.40,3.34,6.64,8.96,15.60,109.67,87.01,22.66
19,2012,Saint Louis,A-10,26,8,68.7,57.6,11.06,4.06,2.48,12.67,15.15,110.16,86.36,23.80
20,2012,Florida State,ACC,25,10,69.8,62.9,6.91,7.62,6.00,8.54,14.53,106.03,85.38,20.65
21,2012,Kansas State,Big 12,22,11,71.0,64.1,6.94,7.53,7.66,6.81,14.47,108.96,87.94,21.02
22,2012,Texas,Big 12,20,14,72.6,66.8,5.88,8.12,8.00,6.00,14.00,111.86,91.46,20.40
23,2012,Purdue,Big Ten,22,13,71.8,66.0,5.83,8.05,8.62,5.26,13.88,114.80,94.02,20.79
24,2012,Gonzaga,WCC,26,7,73.8,63.2,10.61,3.25,6.89,6.97,13.86,111.35,90.79,20.56
25,2012,California,Pac-12,24,10,71.1,61.9,9.26,4.53,6.47,7.33,13.79,110.08,89.59,20.49
26,2012,Alabama,SEC,21,12,64.7,58.1,6.58,7.18,0.16,13.60,13.76,105.78,85.22,20.57
27,2012,Nevada-Las Vegas,MWC,26,9,76.3,65.9,10.40,4.37,11.33,2.23,13.55,109.30,90.69,18.61
28,2012,Iowa State,Big 12,23,11,73.2,67.2,6.00,7.32,8.91,4.41,13.32,113.51,93.88,19.63
29,2012,Michigan,Big Ten,24,10,66.3,61.5,4.85,8.98,3.87,9.32,13.19,113.30,93.04,20.26
30,2012,Cincinnati,Big East,26,11,68.2,61.5,6.65,6.28,4.55,8.38,12.93,108.71,89.74,18.98
31,2012,Creighton,MVC,29,6,79.2,69.7,9.51,3.41,13.18,-0.26,12.92,118.57,99.92,18.65
32,2012,Stanford,Pac-12,26,11,71.8,63.2,8.65,3.99,6.49,6.15,12.64,106.16,87.82,18.34
33,2012,Virginia,ACC,22,10,62.5,54.2,8.28,4.23,-3.41,15.92,12.51,104.35,84.87,19.48
34,2012,Connecticut,Big East,20,14,68.7,64.5,4.21,8.07,5.05,7.23,12.27,110.36,92.14,18.22
35,2012,West Virginia,Big East,19,14,71.1,66.5,4.61,7.53,7.72,4.41,12.13,110.17,93.29,16.89
36,2012,NC State,ACC,24,13,72.9,67.6,5.30,6.80,9.17,2.94,12.10,111.44,93.63,17.81
37,2012,Belmont,A-Sun,27,8,80.9,67.5,13.37,-1.22,11.70,0.12,11.81,115.02,97.51,17.51
38,2012,Saint Mary's (CA),WCC,27,6,74.8,62.7,12.09,0.78,6.01,5.25,11.26,112.22,95.44,16.78
39,2012,Brigham Young,WCC,26,9,77.9,67.4,10.54,1.55,10.45,0.80,11.25,105.25,89.87,15.38
40,2012,Notre Dame,Big East,22,12,66.4,61.7,4.71,6.47,2.42,8.76,11.18,109.77,92.75,17.02
41,2012,Arizona,Pac-12,23,12,69.0,62.7,6.29,4.62,3.89,7.03,10.91,106.71,90.94,15.78
42,2012,Washington,Pac-12,24,11,75.6,70.1,5.51,5.27,9.98,0.80,10.79,108.46,93.47,14.98
43,2012,Miami (FL),ACC,20,13,70.7,66.1,4.58,6.17,5.76,4.99,10.75,110.45,94.20,16.25
44,2012,Minnesota,Big Ten,23,15,67.6,64.8,2.82,7.89,4.80,5.90,10.70,107.83,91.65,16.18
45,2012,UCLA,Pac-12,19,14,68.6,62.5,6.06,5.28,4.15,6.38,10.53,108.53,92.86,15.67
46,2012,Temple,A-10,24,8,75.0,69.5,5.50,4.94,9.09,1.35,10.44,111.52,96.14,15.38
47,2012,Seton Hall,Big East,21,13,68.4,63.8,4.53,5.70,3.45,6.78,10.23,106.40,90.71,15.69
48,2012,Oregon,Pac-12,24,10,74.3,68.9,5.47,4.72,9.78,0.41,10.19,111.95,97.26,14.69
49,2012,Xavier,A-10,23,13,70.6,67.3,3.36,6.22,5.95,3.64,9.59,106.31,92.18,14.13
50,2012,Long Beach State,Big West,25,9,73.8,64.0,9.85,0.87,6.44,3.08,9.52,108.66,94.17,14.50
51,2012,Tennessee,SEC,19,15,68.8,65.2,3.59,6.58,3.50,5.99,9.49,105.93,91.88,14.05
52,2012,Pittsburgh,Big East,22,17,69.0,65.5,3.54,5.89,4.65,4.78,9.43,113.12,98.89,14.23
53,2012,Illinois,Big Ten,17,15,65.6,64.2,1.34,7.99,1.83,7.50,9.33,104.17,90.16,14.00
54,2012,South Florida,Big East,22,14,59.3,56.6,2.69,7.29,-5.08,14.28,9.20,103.15,88.93,14.21
55,2012,Mississippi State,SEC,21,12,72.0,67.8,4.27,4.86,7.35,1.78,9.13,110.82,97.73,13.09
56,2012,San Diego State,MWC,26,8,71.1,63.7,7.35,3.79,4.59,4.46,9.04,105.43,91.94,13.49
57,2012,Virginia Tech,ACC,16,17,65.1,62.3,2.73,6.21,0.98,7.95,8.93,106.56,93.57,12.99
58,2012,Northwestern,Big Ten,19,14,69.3,68.2,1.03,7.84,6.28,2.59,8.87,113.35,99.95,13.40
59,2012,Oregon State,Pac-12,21,15,78.9,72.7,6.22,3.38,13.37,-4.54,8.84,109.47,97.62,11.85
60,2012,Virginia Commonwealth,CAA,29,7,68.0,59.8,8.17,0.63,2.74,6.05,8.79,104.77,91.31,13.46
61,2012,Murray State,OVC,31,2,73.1,60.6,12.45,-2.60,3.25,5.49,8.74,105.50,92.05,13.45
62,2012,New Mexico State,WAC,26,10,78.1,68.3,9.81,0.08,9.12,-0.39,8.73,107.14,95.13,12.01
63,2012,Middle Tennessee,Sun Belt (East),27,7,72.3,62.6,9.74,-0.13,3.84,4.85,8.69,105.90,93.14,12.75
64,2012,La Salle,A-10,21,13,72.9,66.1,6.74,1.83,5.92,2.64,8.56,106.00,93.13,12.87
65,2012,Dayton,A-10,20,13,71.8,67.6,4.18,4.30,6.87,1.61,8.48,110.90,98.00,12.91
66,2012,Iona,MAAC,25,8,82.9,72.7,10.18,-1.82,14.07,-5.70,8.36,112.63,100.95,11.68
67,2012,Saint Joseph's,A-10,20,14,71.9,67.9,4.00,4.25,6.15,2.10,8.25,108.38,96.20,12.17
68,2012,St. Bonaventure,A-10,20,12,70.4,65.0,5.41,2.84,3.67,4.57,8.25,108.30,95.85,12.45
69,2012,Colorado,Pac-12,24,12,67.5,63.0,4.44,5.73,2.06,5.85,7.91,103.89,92.44,11.46
70,2012,Villanova,Big East,13,19,70.8,70.6,0.25,7.64,7.96,-0.07,7.89,107.13,95.64,11.49
71,2012,Harvard,Ivy,26,5,65.6,55.6,9.97,-1.56,-1.58,9.42,7.84,105.99,92.84,13.15
72,2012,Southern Mississippi,CUSA,25,9,71.4,65.1,6.29,3.61,5.67,2.12,7.79,109.29,97.37,11.92
73,2012,Massachusetts,A-10,25,12,76.9,72.4,4.51,2.97,10.76,-3.28,7.49,103.75,93.41,10.34
74,2012,Drexel,CAA,29,7,65.3,56.1,9.17,-1.80,-1.71,9.08,7.37,106.19,93.39,12.79
75,2012,South Dakota State,Summit,27,8,76.8,66.5,10.29,-1.87,7.00,0.34,7.34,110.63,99.43,11.20
76,2012,Clemson,ACC,16,15,64.5,60.6,3.90,3.41,0.20,7.11,7.31,103.88,92.78,11.10
77,2012,Oklahoma,Big 12,15,16,69.1,68.5,0.61,6.67,4.31,2.97,7.28,105.03,95.00,10.03
78,2012,Davidson,Southern (South),25,8,77.9,67.8,10.09,-1.68,8.39,-1.13,7.26,108.51,97.86,10.65
79,2012,Ohio,MAC (East),29,8,70.2,62.5,7.73,0.17,2.70,4.46,7.17,103.32,92.92,10.40
80,2012,Iowa,Big Ten,18,17,73.0,72.5,0.51,6.53,9.11,-2.06,7.04,110.53,100.18,10.35
81,2012,Oklahoma State,Big 12,15,18,66.9,68.2,-1.21,8.95,4.19,2.82,7.02,105.68,95.00,10.67
82,2012,Marshall,CUSA,21,14,70.6,68.1,2.54,4.94,5.02,1.98,7.00,106.74,96.44,10.31
83,2012,Northern Iowa,MVC,20,14,65.2,61.9,3.24,4.74,-1.17,8.15,6.99,104.93,94.14,10.78
84,2012,Wyoming,MWC,21,12,62.7,56.2,6.45,1.43,-5.64,12.42,6.79,101.06,90.54,10.53
85,2012,Louisiana State,SEC,18,15,65.4,64.2,1.15,5.51,0.81,5.86,6.66,100.29,90.55,9.74
86,2012,Colorado State,MWC,20,12,70.1,68.0,2.06,5.23,5.34,1.25,6.58,110.69,101.16,9.53
87,2012,Mississippi,SEC,20,14,66.9,66.2,0.74,5.80,2.62,3.91,6.53,101.61,91.92,9.70
88,2012,Akron,MAC (East),22,12,72.2,65.9,6.32,0.72,4.74,1.59,6.33,104.41,95.37,9.04
89,2012,Illinois State,MVC,21,14,69.7,66.0,3.69,2.64,3.27,3.06,6.33,107.09,97.29,9.80
90,2012,Washington State,Pac-12,19,18,68.1,65.4,2.70,4.06,2.79,3.39,6.17,108.26,99.27,8.99
91,2012,Missouri State,MVC,16,16,65.9,63.0,2.97,3.92,0.14,6.00,6.15,103.68,94.08,9.60
92,2012,Denver,Sun Belt (West),22,9,68.1,60.5,7.61,-1.47,0.08,6.06,6.14,109.29,98.79,10.50
93,2012,Georgia,SEC,15,17,60.9,63.0,-2.03,7.95,-1.42,7.33,5.92,103.08,94.82,8.26
94,2012,Tulsa,CUSA,17,14,67.5,64.5,2.97,2.85,2.30,3.52,5.82,103.89,94.74,9.15
95,2012,Arkansas,SEC,18,14,71.8,69.7,2.13,3.63,7.24,-1.49,5.76,105.06,97.61,7.46
96,2012,Georgia State,CAA,22,12,67.6,58.9,8.68,-2.99,-1.23,6.91,5.69,98.75,90.20,8.56
